consumer_id,first_name,last_name,street,city,state,zip,email,phone,confidence_score,source,original_ids
065789be9fba,Daniel,Price,6666 Brian Wall Suite 850,South Anthony,ME,41550,richardmiller@ruiz-garcia.info,018.219.3495x7527,1.0,MERGED,1031_31
b4c3461b203e,Dana,Johnson,1229 Danielle Highway,Smithtown,HI,41600,matthewchan@yahoo.com,,0.8,MERGED,1044_44
08599773e26c,Robert,Sanchez,195 Thomas Road,East Andrew,AK,41604,erica14@yahoo.com,489.281.9681,1.0,MERGED,1023_23
fbfd1da4557a,Todd,Weaver,244 Shaw Roads,Kellyville,OK,42110,john82@castillo.com,(570)760-7565x9042,1.0,MERGED,1393_393
e9a2804e1b24,Seth,Jones,25840 Gilbert Throughway,Joshuamouth,OR,42142,karensampson@schultz.biz,+1-496-810-6233x8105,0.9849999999999999,MERGED,1073_73
039370a481cd,Jessica,Holmes,667 Eric Stravenue,Patrickchester,DC,42293,gregoryrobert@gmail.com,845-918-1520x8787,1.0,MERGED,1465_465
fb619a041c9d,Heather,Davis,52910 Christopher Estates,West Janetstad,FL,42643,cohensarah@gmail.com,(011)883-9341,0.988,MERGED,1434_434
7511115e649d,Amy,Terry,8702 Mitchell Freeway,Brianport,KS,42775,,001-223-191-7251x8058,0.8,MERGED,1000_0
1be3258feb2e,Paul,Anderson,18534 Mooney Spur,Edwardshaven,TX,42891,jacobsonchristopher@chang.com,,0.8,MERGED,1353_353
9266e7c37998,Jill,Richards,8676 Amanda Parkways,East Davidside,MN,43143,gravesrobert@hotmail.com,5349745736,0.988,MERGED,1144_144
189a71577f91,Sarah,Stephens,47645 Haynes Junction Apt. 162,South Samuelview,FL,43217,trevorcunningham@yahoo.com,,0.8,MERGED,1018_18
a41cb1d335ba,Paul,Parks,92811 William Green,South Brandon,AZ,43385,bbutler@thomas.com,001-180-210-4163,1.0,MERGED,1097_97
ab263c758418,Julie,Marquez,3714 Robert Villages,West Oliviaborough,MS,43685,,210.908.5767x571,0.8,MERGED,1019_19
f62f64a27502,Kelly,Miller,97472 Nicole Fields,Port Stacey,IL,44828,david35@simon-hood.org,003-808-7403x9793,0.988,MERGED,1215_215
a6c928014cd4,Laura,Livingston,4386 Jennifer Ford,New Allison,WV,45208,xboyd@joseph-garcia.org,744.809.5969,0.8679999999999999,MERGED,1085_85
e84d1497dd6c,Mark,Lowe,616 Owens Lane Apt. 377,Millerton,DE,45628,jamesdesiree@gmail.com,098.147.7653,1.0,MERGED,1052_52
fe826b1bcef5,Brian,Hunt,33894 Ross Prairie Suite 064,Martinborough,NY,46123,ahess@yahoo.com,001-806-373-6261x2321,1.0,MERGED,1436_436
01c312eec309,Tamara,Barnes,043 Matthew Well Suite 977,North Corey,DC,46342,derek92@gmail.com,8444774815,0.9309999999999998,MERGED,1158_158
c5b413573a25,Michael,Castro,34675 Patrick Shores,Port Mariamouth,CA,46346,frank17@gmail.com,,0.8,MERGED,1485_485
c8552c140513,Nicholas,White,4878 Terri Crest Suite 698,Christinamouth,WA,46385,dnguyen@reynolds.com,001-111-512-8458,0.9369999999999998,MERGED,1137_137
76a5b6738ce3,Rebecca,Ali,7383 James Crossroad Suite 498,Barrontown,VA,46558,josecooper@gmail.com,,0.8,MERGED,1400_400
1f3dee56d59b,Heidi,Johnston,4541 Rios Lakes Apt. 390,Ianport,DC,46821,allenrobinson@hotmail.com,,0.8,MERGED,1349_349
85655f75efe5,Kari,Hernandez,9259 Holmes Road,Davidburgh,AL,47071,michael13@yahoo.com,+1-844-611-1298x497,1.0,MERGED,1277_277
7b352de0ac5b,Edward,Lopez,49214 Amy Fords Suite 001,Wolfeberg,UT,47073,,(380)446-8281x877,0.8,MERGED,1230_230
2ad5fa4ae935,Susan,Yates,1361 Theresa Passage Apt. 002,Lake Hunter,CT,47151,zbruce@gmail.com,,0.77,MERGED,1281_281
7d87ab215bfa,Patricia,Thomas,09333 Kaitlyn Mountains,Vasqueztown,NE,47234,mary49@neal-lane.org,752-188-8587,0.9429999999999998,MERGED,1294_294
5fcc7e5566a1,Mary,Dunn,261 Taylor Mills,Hodgetown,GA,47273,thomas97@pacheco.com,,0.8,MERGED,1128_128
5808b49dcf97,Dustin,Williams,27208 Ashley Trail Suite 841,Mayton,NE,47510,,0487307064,0.8,MERGED,1039_39
95a5bc413432,James,Davis,928 Norton Rapids,West Abigailstad,WA,47728,matthew75@powell.com,680-597-7197,1.0,MERGED,1011_11
9a8f9da08b85,Daniel,Gibson,26866 Ashley Lane Suite 424,Timothyshire,WV,47807,jonathan75@holmes.com,,0.8,MERGED,1318_318
8f6ebbab62e1,Maria,Valencia,678 Brown View Suite 254,East Megan,NJ,48306,dominguezjoshua@christensen.com,,0.8,MERGED,1442_442
2853e88736ca,Melissa,Mckee,3667 Martinez Centers Apt. 469,Lake Sarah,PA,48338,erin76@yahoo.com,+1-724-702-4968x3348,1.0,MERGED,1172_172
37c57f5f69a3,Jason,Perry,269 Ashley Tunnel,South Martinton,MS,48379,carsonlaura@roman.com,,0.8,MERGED,1380_380
c8d044c7c159,Joseph,Lee,931 Jerome Freeway Suite 097,West Paula,WV,48604,jennifer47@hotmail.com,,0.8,MERGED,1187_187
66f174182f1f,Joshua,Davis,505 Rodriguez Fall Suite 323,East Heathershire,MS,48733,westjason@gmail.com,(650)350-7892x6861,0.9249999999999998,MERGED,1006_6
e8c47731240e,Teresa,Brewer,76298 Best Burg Apt. 577,North Racheltown,NC,48778,millerstephanie@robinson.org,207-128-5014,1.0,MERGED,1331_331
230a246ab3ef,Rebecca,Martin,53317 Henson Crest Apt. 649,Lake Jamesburgh,NE,48787,xjohnson@miller-west.com,9024078401,0.8140000000000001,MERGED,1491_491
6f5cb9ea63da,Brittany,Lopez,165 Hunt Run Apt. 801,West Taylor,MO,48801,ystevenson@smith-baldwin.com,+1-348-349-4135x3757,1.0,MERGED,1378_378
c4a402db8fd8,Amy,Page,339 Burch Spurs,South Katherineberg,MA,48843,,0072485601,0.8,MERGED,1457_457
50bf3925ec3b,Victoria,Hernandez,7282 Lee Ports Apt. 045,West Erikside,CO,50026,jeffreyfry@gould.com,(757)498-2570x416,1.0,MERGED,1049_49
053b4f05dd22,Kenneth,Rios,92602 Combs Shore Apt. 614,Jeremyhaven,HI,50502,tracyfitzgerald@gmail.com,001-235-193-0833x69525,0.9249999999999998,MERGED,1109_109
46e21f823b96,Kelly,Baker,645 Dennis Inlet Suite 787,Lake Ashleymouth,AZ,51386,,(322)495-1833x0561,0.8,MERGED,1258_258
2fe9c7bf4ff5,Michael,Jackson,52748 Rios Keys Suite 006,New Susanside,ID,52085,,+1-023-087-1269,0.7669999999999999,MERGED,1488_488
43da1302973b,David,Cameron,7884 Robert Crossing Apt. 949,Port Christopher,MO,52593,benjamin57@shannon.com,,0.788,MERGED,1122_122
b676fbc7a990,Steven,Bowman,01314 Mario Square,Bakerport,NH,52598,davidarnold@yahoo.com,,0.8,MERGED,1223_223
3234cc9b4c35,Juan,Sanchez,48803 Shelly Tunnel,New Jimmy,TN,52607,ntaylor@hotmail.com,001-169-196-4594x8159,1.0,MERGED,1075_75
c987572fd795,Jacob,Wright,9934 Madeline Square Suite 900,Vancemouth,AZ,52665,,(267)105-2502,0.8,MERGED,1115_115
5b2083159172,Mary,Bailey,95423 Hicks Groves Suite 842,Jamesfurt,IL,52674,lambertmatthew@hotmail.com,,0.8,MERGED,1282_282
d958925fff29,Jessica,Johnson,5751 Fry Via,Valdezmouth,AK,52807,jamie21@long.com,+1-520-801-0771x0373,1.0,MERGED,1050_50
64b9ab50c3f4,Mark,Clark,364 Joseph Isle,Lake Jamestown,CO,52875,lsmith@hotmail.com,,0.71,MERGED,1377_377
c96c725d617d,Erika,Townsend,5703 Horne Walk Suite 393,Port Robert,SD,53004,psanchez@gmail.com,272-657-6731,1.0,MERGED,1307_307
d976cba9cc31,Donna,Gibbs,641 Felicia Manor,Williamsborough,CA,53312,burtonchristopher@hotmail.com,319-847-3287,0.8,MERGED,1335_335
4543b1cba9ce,Susan,Obrien,9674 Miles Course Suite 685,North Shellytown,MD,53493,,001-788-649-0076,0.7729999999999999,MERGED,1423_423
ef3201e9f547,Laurie,Erickson,47922 Gomez Pike Apt. 094,Johnsonton,DC,53564,gregory95@hotmail.com,,0.8,MERGED,1332_332
e87ecf59a2de,Ryan,Morgan,54824 Amanda Ford,Michaelburgh,SD,53634,davidsonblake@gmail.com,347.324.4727,1.0,MERGED,1359_359
7220ebda6545,Kristin,Perez,47583 Lee Light,North Jasminport,IA,54039,mackpatrick@vargas.com,,0.8,MERGED,1301_301
727bd23469db,Gabrielle,Walton,4626 Latoya Heights,Haysshire,MO,54422,mkim@bullock.biz,353.244.4096,1.0,MERGED,1322_322
046b4b778bea,Joseph,Sellers,69211 Victor Cliff Suite 363,East Lauren,CO,54513,jennifer98@campbell.com,(831)714-7762,0.9789999999999999,MERGED,1241_241
41509f8e2044,Lisa,Johnson,60383 Taylor Square,North Coltonhaven,ME,54580,michaeldawson@norton.com,+1-238-854-7656x4421,0.8,MERGED,1010_10
8910e29220f3,Clifford,Baker,8824 Thompson Ways,West Richard,MI,55083,,(756)814-0147,0.8,MERGED,1021_21
b2bbcad0d891,Andrew,Flores,74146 Morris Track Suite 243,Kristinaburgh,CT,55119,,+1-477-989-4676x260,0.7909999999999999,MERGED,1374_374
a0fde9db5365,Angela,Wilson,54423 Bowman Creek Apt. 865,New Williamshire,KS,55449,wrightcraig@gmail.com,,0.7309999999999999,MERGED,1175_175
72bea79e0e3a,Martin,Salazar,9316 Nicole Rapid Apt. 876,Williamsmouth,MI,55649,,(101)149-6409x45306,0.8,MERGED,1327_327
95c8b4ec35ab,Casey,Riley,435 Brian Forges Suite 961,Cookstad,NC,55939,maryzamora@green-hendricks.com,333-473-9360x72936,1.0,MERGED,1453_453
8621a721476f,Robert,Lane,1797 Diaz Unions Suite 359,Josephfurt,MT,56059,paul65@hotmail.com,,0.8,MERGED,1308_308
2b1f1210217d,Fernando,Velasquez,524 Martinez Lakes Apt. 240,Youngstad,OH,56563,matthewbaldwin@gmail.com,117.536.0079x129,1.0,MERGED,1153_153
0eb2c9423af8,Brandon,Smith,38277 Andrew Cove,Ramosport,AZ,56818,yrivas@salinas-perez.com,001-131-800-2083x89563,0.907,MERGED,1156_156
a71bb2c6a991,Carmen,Nguyen,94207 Kevin Trafficway Suite 832,North Sandraville,OK,57447,burtonkenneth@williams-tyler.biz,947-576-0402,1.0,MERGED,1057_57
48285172d6b6,Kelly,Harding,7104 Heath Turnpike Apt. 937,Morganville,NE,58000,,677.689.9361,0.8,MERGED,1375_375
1198d1d9c9a0,Bethany,Blankenship,02663 Travis Islands Suite 633,Lake Peterside,IL,58230,,(251)668-2646x89206,0.722,MERGED,1067_67
c83a62e5f47d,Marco,Kelly,23937 Hunt Fort,West Patricia,ND,58322,,(011)013-4981,0.8,MERGED,1055_55
39a173e02f52,Kyle,Mcgee,14868 Erica Courts Suite 607,Veleztown,PA,58553,fryevalerie@gmail.com,,0.74,MERGED,1344_344
dffc5d968129,Michael,Gibson,2325 Graves Summit,North Timothyfort,HI,58660,manderson@gmail.com,+1-060-283-5459x24261,1.0,MERGED,1267_267
cc7f59ba3358,Stanley,Perkins,54735 Moon Summit Suite 838,South Carolstad,ME,58667,jamesmichelle@hotmail.com,,0.7909999999999999,MERGED,1346_346
fd9a4ec014d6,Madison,Robinson,418 Lindsey Hill Apt. 422,Feliciashire,GA,59311,,(175)054-7632x725,0.8,MERGED,1414_414
bf16bbed4e99,Caroline,Martin,911 Gibson Walk Apt. 848,Alyssaside,NC,59341,kwalker@hotmail.com,8667332172,0.901,MERGED,1004_4
f489b3a03747,Erin,Frederick,471 Medina Ford,North Thomas,NM,59511,jordan49@gomez.com,467.094.6712,1.0,MERGED,1092_92
c7b053f3c6b0,Alexander,Shaffer,044 Thomas Meadows Suite 682,Ryanview,VT,59558,elizabeth59@yahoo.com,(947)054-3324,1.0,MERGED,1072_72
0801b7d2b09b,Ana,Gibson,3790 Hannah Port Apt. 271,North Courtney,MS,59650,derekjohnson@hotmail.com,768-126-9402,0.9849999999999999,MERGED,1413_413
398cc0245d9e,Kathryn,Castillo,0445 Tonya Plaza Apt. 574,East Anthonyborough,FL,59664,wendy53@shaw-velazquez.com,,0.7909999999999999,MERGED,1330_330
fff0e54e2a40,Alexis,Ferguson,82596 Richardson Crescent,Deborahton,WA,60005,shepherdpatricia@davidson.com,,0.8,MERGED,1272_272
24c47504c751,Patrick,Rodriguez,92863 Carter Shoal Apt. 542,New Lorishire,AL,60051,birwin@smith-ortiz.com,001-953-334-4829x939,1.0,MERGED,1464_464
7d9bca805c58,Shawn,Vincent,52068 Erica Mountains,Ianton,ME,60344,weaverkimberly@price.com,+1-838-885-0178,1.0,MERGED,1371_371
3ca7cbf7c73d,Joseph,Zuniga,536 Ford Plains Apt. 829,Lopezchester,NJ,60355,,001-300-361-0277x9987,0.8,MERGED,1499_499
84ad5289c81b,Jacqueline,Franklin,876 Carl Path Suite 170,East Amberstad,LA,60447,sandramurillo@ponce.org,,0.8,MERGED,1492_492
b0a880b6f461,Mary,Rice,15947 Steven Drive Apt. 735,Lisafurt,VA,60875,,527-689-1333,0.722,MERGED,1186_186
9cf4b8773776,Mallory,Hill,26220 Tina Forks,Marychester,AL,61491,hmorris@yahoo.com,836-836-4321,1.0,MERGED,1104_104
aafe47f7767d,Charles,Allen,59187 Angela Common Suite 948,North Jonathan,MI,61510,carterjacob@tapia.com,219-290-6417x161,1.0,MERGED,1411_411
936242af7769,Willie,Knight,57879 Padilla Spurs Apt. 009,Port Lisa,MS,61718,michaelwang@garcia.biz,149.342.0276x74167,1.0,MERGED,1321_321
8ea880320aaa,Stefanie,White,43370 Howard Tunnel Suite 072,Lake Sandra,NM,61809,contrerasjames@yahoo.com,(663)903-2665x8142,0.9909999999999999,MERGED,1030_30
0f02f47c27dc,Samantha,Wagner,77902 Keller Corner,Bowenshire,VA,62018,bradleykeith@yahoo.com,390.310.2053,0.8,MERGED,1123_123
791b1cbab332,Kyle,Smith,945 Young Club,Angelaberg,NE,62081,,919.493.3630x71291,0.8,MERGED,1287_287
4e8796e24c53,Susan,Vang,9092 Perez Highway Suite 176,North Marcusmouth,ME,62378,karagamble@ramsey.com,+1-693-863-6953,0.9669999999999999,MERGED,1143_143
33d7be697992,Catherine,Benson,045 English Tunnel,Diazton,TX,62857,,957.731.1423x15302,0.758,MERGED,1383_383
1169926920b1,Erin,Strickland,166 Glenn Pine Suite 664,Henrybury,DE,62860,hernandezkaitlyn@hotmail.com,4832267521,1.0,MERGED,1162_162
39414e041c33,Victoria,Cooper,5666 Alexander Meadows Apt. 543,Michaelhaven,MD,62996,sharon16@lynch.org,069-615-4078x768,1.0,MERGED,1279_279
30a003e5300d,Michael,Lowe,017 Anderson Extensions Apt. 830,Tinaview,SC,63080,alan49@hotmail.com,001-954-299-9622,0.976,MERGED,1435_435
9afbe7609452,Travis,Fox,5702 Kaitlin Cliffs Suite 996,North Alex,MT,63210,douglasbutler@yahoo.com,,0.8,MERGED,1288_288
6664d9c10591,Molly,Frank,32371 Stacey Fort,Jonesside,HI,63500,jamiewilliams@robertson-ramos.com,,0.8,MERGED,1065_65
afb20d406668,John,Taylor,1982 Benjamin Gardens Apt. 335,West Elizabeth,NY,63915,andrew17@gmail.com,001-146-338-4065x16917,0.976,MERGED,1369_369
9222062d138c,Maria,Hogan,8025 Aaron Club Suite 229,West Shawn,OH,64008,goodmanmelanie@clark-lambert.com,001-593-957-8222x387,0.988,MERGED,1145_145
5fc72c43c9ef,Linda,Nichols,7262 Fuentes Valleys,Lake Dannyton,LA,64169,wthomas@park.com,731.067.1901x86335,1.0,MERGED,1259_259
f374ecb7693c,Mary,Mckenzie,74918 Denise Freeway,Melissaberg,ID,64862,patricia69@ballard.com,(638)180-4156x395,1.0,MERGED,1459_459
de75eb0ab022,Morgan,Townsend,990 Guzman Station,East Brendafurt,MN,64869,william90@yahoo.com,266-178-8010,1.0,MERGED,1468_468
9999d4c7fbca,John,Graham,4898 Simon Loaf,Lake Cory,NE,65392,pereztodd@gmail.com,,0.776,MERGED,1429_429
0958bb2ac7cf,Charles,Miller,7305 Powell Keys Suite 480,North Cheryl,TN,65511,kathryn22@clark.info,001-342-497-7573,0.9549999999999998,MERGED,1295_295
ecefcb8c2796,Katelyn,Wiggins,913 Elizabeth Circle Apt. 859,South Karamouth,OH,65773,williamssandra@gmail.com,+1-491-054-9396,1.0,MERGED,1095_95
a042b6043309,Jonathan,Payne,9872 Gonzalez Landing,New Jenniferberg,IA,65817,berrydonna@yahoo.com,+1-502-860-6311x461,1.0,MERGED,1079_79
867f941129b4,John,Ramos,554 Garrett Mission,Wagnerbury,AL,66457,wendy02@yahoo.com,,0.8,MERGED,1362_362
06fa4e7ad763,Andrea,Foster,825 Brian Tunnel Suite 161,Donnaborough,DC,66712,tkelly@gmail.com,572-152-0472x46452,1.0,MERGED,1155_155
a808c65c3f7d,Adam,Parker,18670 Montgomery Mountain,New Melissahaven,UT,66752,barbara47@boyd.org,504-509-0858x85058,1.0,MERGED,1339_339
7d4a9d66dc08,Keith,Greene,033 Kim Cove,Hendersonfort,NH,66963,nathanroberts@evans.com,+1-177-093-6853x9320,0.9249999999999998,MERGED,1184_184
3425d06b040c,Caroline,Lee,86095 Sanchez Parks Suite 101,Williamsshire,MS,67239,vdurham@hotmail.com,,0.8,MERGED,1074_74
a04567e1b5f6,Samuel,Williams,05162 Stanley Court Suite 858,Valerieland,IA,67439,,(928)456-7230x622,0.7190000000000001,MERGED,1487_487
d51e03f8d2be,Elizabeth,Baker,7329 Hill Alley,East Scottmouth,TX,67456,,340-263-9275x8208,0.7249999999999999,MERGED,1129_129
9d1bd9bc13e3,Kyle,Wright,255 Young Fork Apt. 698,West Eugene,AK,68127,christina17@wagner.com,001-142-898-0022x2131,1.0,MERGED,1222_222
dd93c0cc7e6e,Nicholas,Hines,2734 Sara Manors Apt. 588,Youngville,NE,68176,williamsonsamantha@hotmail.com,357.142.5300,0.7,MERGED,1304_304
e4ecbc63fd61,Jeremy,Scott,332 Alice Circle,South James,CT,68478,wellscathy@gmail.com,+1-388-865-7236,1.0,MERGED,1170_170
2d364b6a82e6,Emily,Rivera,90733 Carol Track,Blackburgh,MT,68517,,139.736.1032x72056,0.8,MERGED,1391_391
a0669a223513,Christopher,Black,428 Anderson Row Suite 532,Lake Kelly,ID,68738,,001-592-8823,0.8,MERGED,1174_174
a1495deffe15,John,Figueroa,8675 Travis Islands,South Jodichester,KS,68842,sandra50@cortez.com,3404869527,0.9789999999999999,MERGED,1233_233
330c26e07ae2,Samantha,Miller,58791 Robin Tunnel,Rogersstad,KS,68956,,568.330.4719x4520,0.8,MERGED,1147_147
6e870bed202f,Dana,Boyd,9960 Medina Ports Apt. 234,Port Micheleborough,RI,69143,perezkelly@hotmail.com,,0.8,MERGED,1008_8
0157d2b7ba08,John,Fernandez,9759 Reid River,Port Vickie,AZ,69176,kimberlygray@olson.org,,0.8,MERGED,1408_408
56a28b3b660b,Amanda,Larson,776 Marquez Fork,East Lisa,MT,69444,,(851)183-7488x4188,0.8,MERGED,1207_207
8ca88f6ad181,Brittany,Acosta,30899 Daniel Dam Apt. 117,Brownside,WA,69482,patrickbryant@camacho-taylor.com,497.100.9816,0.919,MERGED,1106_106
2528a33e71fc,Amy,Sanchez,577 Pierce Motorway Suite 514,New Matthewburgh,OR,69557,hicksronald@hawkins.info,001-490-592-9139x2239,1.0,MERGED,1389_389
a78d3df2290d,Jennifer,Steele,443 Danny Trafficway Apt. 537,East Nathanhaven,AZ,69669,,001-774-627-6657x2061,0.74,MERGED,1475_475
0d9b5f052fd1,Rachel,Robinson,1534 Beth Camp,New Brittneymouth,WY,69948,,970-795-5267x100,0.8,MERGED,1203_203
92d21d7f800b,Chelsea,Jones,6712 William Oval Suite 944,South Michele,ME,70202,snyderkaren@lee-anderson.com,548-987-1788x534,1.0,MERGED,1040_40
d150b50cb1a7,Michelle,Hines,4301 Heather Land,Carolyntown,MD,70270,ronald82@golden.com,7757259153,0.9909999999999999,MERGED,1131_131
5abf56483645,Shawn,Harris,5328 Michael Ranch,South Alexanderview,KS,70363,davidlopez@freeman.com,,0.788,MERGED,1261_261
d51167243af5,Sean,Guerrero,0962 Shields Tunnel Apt. 282,East Bobby,UT,70392,,(872)153-3136,0.788,MERGED,1116_116
aa8cf916322c,Donald,Martin,10751 Smith Rapids Apt. 216,Carpentermouth,MT,70537,ebender@wallace.biz,+1-827-560-2691x390,1.0,MERGED,1482_482
e1599c23452c,Roy,Alexander,11747 Palmer Squares,Jessicaburgh,CT,70897,hartamy@yahoo.com,796-379-2297x861,1.0,MERGED,1476_476
7cd714f414c3,Amy,Bennett,9201 Michael Passage,Juliestad,KY,71015,kimberly71@miles-hudson.com,,0.8,MERGED,1181_181
53eb0e2022fc,Kimberly,Cook,95275 Norton Burg,East Jenniferton,SD,71562,,+1-830-586-1532x4192,0.8,MERGED,1142_142
9ec14fba7e60,Eric,Tucker,0464 Frost Valley,North Davidbury,CA,71723,michael36@gmail.com,930-183-8700x9953,1.0,MERGED,1046_46
63cac706fc42,Eric,Barnes,79160 Torres Squares Apt. 946,Samanthatown,DC,71922,osmith@gmail.com,8435775166,1.0,MERGED,1285_285
db227b6360dd,Jeremy,Sanders,07232 Gallegos Junctions Suite 934,Obrienmouth,LA,71969,,001-698-747-1943x564,0.8,MERGED,1296_296
76a40fc3fd94,Gary,Monroe,5910 Jason Rest,Port Brianshire,SC,71972,jensenvictoria@williams.org,335-612-9496x984,1.0,MERGED,1232_232
3b2a311e8935,Pamela,Perez,621 Williamson Groves,Dylanfurt,AK,72126,,+1-017-391-3676x234,0.8,MERGED,1440_440
9ba6c3d116e1,Julie,Fitzgerald,3421 Jeffrey Loop Apt. 280,Port Angelabury,CT,72322,stephenshaffer@porter-smith.com,003-358-5657x92951,1.0,MERGED,1059_59
4ba5ae1fd84d,Cassandra,Thomas,01949 Michael Vista Suite 452,North Michaelland,MO,72557,,7806795764,0.7070000000000001,MERGED,1029_29
59602f6ecc5b,James,Woodard,5692 Danielle Gardens,Humphreymouth,VT,72575,,354-516-0154,0.8,MERGED,1048_48
a1a2dc18f919,Gregory,Williams,4210 Johnson Locks,Lake Tiffany,IL,72620,combscameron@johnston.com,920.634.6081x07234,1.0,MERGED,1357_357
2906a576fb10,Tiffany,Allen,593 Lopez Turnpike,Morrishaven,WV,73028,anthonydaniels@hotmail.com,,0.8,MERGED,1483_483
fe6b157e5a93,Michael,Franklin,854 Shaun Stravenue Apt. 685,New Kimberlyport,IN,73332,briannalin@torres-sherman.com,001-968-552-0200x7604,0.97,MERGED,1370_370
9ef73255b8b2,Joe,Ortiz,709 Mark Light Apt. 913,North Thomasfurt,CA,73543,alfred27@gmail.com,+1-803-387-3497x635,1.0,MERGED,1447_447
4010805d49b6,Erin,Davis,82407 Taylor Forks Apt. 292,North Richardstad,PA,73689,craig45@campos-lee.info,(993)505-8253x195,1.0,MERGED,1236_236
d9237eaedfd3,Scott,Nguyen,29032 Santana Villages Suite 768,East Robertmouth,TN,73855,kelleryvonne@golden-ross.info,,0.8,MERGED,1273_273
1dda2781df16,Vincent,Clarke,29573 Gordon Mountains Suite 202,Ellisfort,KS,74285,kelleramber@becker.com,761.223.9000x349,1.0,MERGED,1458_458
f6a79ba43b47,Christopher,Meyer,305 Castillo Ranch Suite 114,Jasonberg,TX,74530,lewislisa@hotmail.com,235.316.8688x45938,1.0,MERGED,1035_35
d0b80120d7a5,Kyle,Miller,527 Donna Meadows Apt. 996,Lake Robert,WI,75037,sara10@sawyer.biz,334-051-7466x92936,1.0,MERGED,1450_450
fd21893c593e,Shannon,Green,75722 Bates Gardens,Lake Stevenberg,TN,75054,garzabilly@atkinson-johnson.com,687.635.4008,0.7,MERGED,1316_316
50bf35884b59,Holly,Barrett,53095 Jennifer Rapids Apt. 118,New Steven,NJ,75252,,588-659-3755x5925,0.8,MERGED,1204_204
96d0b8cabf06,George,Johnson,4954 Ramirez Creek,North Michaelbury,OH,75258,brentbryant@brandt.com,923.043.3443x46003,0.9909999999999999,MERGED,1045_45
ac1a1c3f24b1,Timothy,Perez,4698 Robert Track Apt. 115,Taylorview,MA,75308,tcaldwell@hotmail.com,126.810.2503,1.0,MERGED,1406_406
d19191a7ab4d,Laura,Cannon,879 Daniels Pike Apt. 994,Johnville,GA,75593,jameslarson@hotmail.com,001-262-477-0737,1.0,MERGED,1007_7
2df3f7ed67ad,Kathy,Navarro,64982 Jason Street,Martinezfurt,UT,76559,,932-655-0047,0.8,MERGED,1311_311
f4a3b85de2ac,Shawn,Shannon,628 Ashley Gardens Suite 906,Hahnton,RI,76631,,+1-912-362-8581x14530,0.8,MERGED,1159_159
79f46b14c0cc,Anthony,Ortiz,77591 Silva Mountain Apt. 821,Bryanland,NE,76656,williamschristopher@wallace.com,3253234201,0.7,MERGED,1225_225
4e1814bd53b7,Laura,Jefferson,0242 Adam Branch Apt. 640,Pamelachester,AK,76786,,001-622-399-6197x37990,0.8,MERGED,1422_422
9a319cf10308,Bryan,Brown,42460 Suzanne Passage Apt. 553,Choiville,IA,76858,peter60@hotmail.com,199.333.8070,0.988,MERGED,1409_409
2109ca323d07,Adam,Morales,8281 Sanchez Spring,New Robert,NH,77033,,(027)516-5009x0397,0.8,MERGED,1060_60
0e9cb820c062,Patricia,Hernandez,742 Karen Plains,Romanville,IN,77132,oyoung@hotmail.com,+1-807-108-9506x05178,0.9549999999999998,MERGED,1235_235
98cbb4a45fa6,Christina,Miller,73672 Ashley Shoal,Port Kenneth,IA,77556,,9663798902,0.8,MERGED,1433_433
84633f056935,Edward,Williams,12921 Douglas Tunnel,Nguyenside,NH,78164,lorismith@sloan-bradford.com,,0.8,MERGED,1150_150
f395d547d971,Olivia,Hart,5231 Jeffrey Branch,Hillshire,NM,78476,,+1-274-017-0543x40096,0.8,MERGED,1480_480
1f422471a856,Andres,Munoz,4905 Joel Roads,East Bethanyside,IL,78479,,(042)951-2483x2018,0.7489999999999999,MERGED,1420_420
b772e715cc33,Franklin,Braun,264 Jeremy Crossing,Lake Nicoleborough,IN,78536,,(802)789-9871x96822,0.7190000000000001,MERGED,1077_77
58eb1ac09260,Michele,Morris,3969 Michelle Passage,North Matthew,MN,79000,,865.243.3130x32990,0.8,MERGED,1138_138
0224ec89b35b,John,Rivera,043 Katie Terrace Apt. 953,South Karenfort,VT,79246,perezbradley@fernandez-jones.com,,0.776,MERGED,1219_219
ee46fe67c340,Chad,Bennett,8675 Ross Passage,Abbottfort,ID,79709,,051.607.3461x2727,0.8,MERGED,1118_118
27d36089cc8e,Allen,Clarke,45816 Lynch Drive,East Gary,RI,79954,,380-187-3705x650,0.7249999999999999,MERGED,1345_345
